User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
10625848,male,63,174,76,25,112,40.7
19223976,male,51,179,78,15,89,40
18031324,male,69,195,102,22,95,40.5
16646640,male,71,187,97,13,90,40.3
15631560,female,32,174,76,10,94,40.1
18675364,male,52,185,96,29,108,40.8
14292077,female,29,174,75,14,95,40.1
18223575,male,43,178,82,16,101,39.9
19364427,male,68,175,74,8,81,39.4
15312577,female,29,168,61,14,87,40.4
17708474,female,21,161,62,2,76,37.8
12064257,female,59,156,60,26,102,40.8
15147855,female,74,170,73,10,86,40
13210223,male,20,186,82,14,89,40.5
12108240,female,41,161,55,23,107,40.4
18118742,female,20,143,43,13,88,39.9
16251651,female,59,164,61,22,106,40.7
17951742,female,26,172,69,17,89,40.6
11865813,male,39,191,93,21,97,40.5
13751565,female,65,164,62,30,109,40.9
18254110,male,44,191,88,2,80,37.9
18047962,female,52,181,73,4,78,39
15192349,male,22,165,68,18,94,40.1
11209368,female,21,182,81,6,84,39.4
15972252,male,23,181,81,11,93,40
17759496,female,34,171,62,25,112,40.7
17348994,male,27,185,87,7,89,39.6
18937287,male,62,184,85,11,97,39.9
10442629,female,57,158,61,26,104,40.8
12919994,female,25,162,57,14,93,40.1
18280227,male,22,194,92,17,97,40.3
17489267,male,54,164,67,18,93,40.8
11628131,male,34,181,87,27,102,40.7
12346138,female,42,174,72,18,97,40.4
13866508,female,56,164,66,16,94,40.2
13918604,male,46,183,82,24,113,40.7
14567644,female,47,164,60,2,84,38.5
14113586,male,34,182,89,18,102,40.2
15032148,male,30,187,88,10,94,40.2
15143739,male,66,183,84,29,108,40.9
11713725,male,59,176,82,1,69,38
14222316,female,21,163,61,7,87,39.2
10046288,male,53,161,66,8,87,39.5
12339121,male,69,193,99,7,90,39.4
15684312,female,25,167,64,13,103,40.1
17695838,male,43,172,74,18,92,40
10316321,female,27,156,55,18,94,40.4
14482314,male,48,203,106,17,98,40.5
17005346,female,32,166,62,5,89,39.5
16484322,female,62,181,76,4,87,39
17448185,male,70,194,97,3,87,38.7
12027509,male,22,199,97,24,104,40.6
14335848,female,61,174,69,10,90,39.4
10163372,female,31,153,53,10,91,39.8
17427205,female,67,174,74,14,98,40.1
17964744,male,53,170,81,5,87,39.4
19288703,female,74,168,69,5,85,39.4
14682778,male,69,183,94,7,88,39.4
10890510,male,21,195,99,26,101,40.9
12851909,female,38,163,59,25,109,41
11937150,male,35,178,76,27,104,41.2
15589598,male,48,186,86,28,106,40.9
15233628,female,21,163,60,1,90,37.7
12160129,male,38,189,90,20,99,40.7
10958162,female,21,169,64,9,86,39.6
12016709,female,36,159,57,29,115,41
19935702,female,47,158,61,17,93,40.4
16849206,male,25,188,90,25,107,40.8
18328438,male,40,179,84,17,99,40.2
19798826,female,68,152,54,4,85,38.6
17086961,female,40,151,56,10,81,39.5
19816151,male,26,183,82,4,81,38.6
12803220,female,27,162,64,3,85,38.6
13933854,female,71,168,68,12,90,39.9
19101719,male,76,195,95,5,82,39.2
18140678,male,31,199,97,14,97,40.5
14434013,male,51,195,93,21,99,40.4
15790423,male,31,206,107,27,100,40.5
11128407,female,51,166,66,20,95,40.2
17307209,female,22,177,70,22,109,40.6
11141219,male,51,184,91,23,96,41
18950872,female,23,137,42,3,89,38.7
17945551,male,45,173,73,14,99,40.2
12699813,male,56,198,99,6,86,39.2
16380818,female,36,166,64,27,105,41
19495165,female,38,177,72,9,88,39.8
12178742,male,27,181,83,6,86,39.4
12434436,male,32,175,75,15,93,40.3
16797205,male,26,194,96,12,90,40.2
17846720,male,23,193,92,22,110,40.6
16374545,male,33,186,91,24,96,40.6
19873391,female,22,155,52,16,93,40
14074396,female,48,170,66,11,92,39.8
18231406,female,35,164,65,24,106,40.8
10752958,female,37,166,65,28,107,40.8
10667196,female,26,171,65,23,96,40.6
15318796,male,28,162,66,4,80,38.9
19585116,female,28,171,68,3,90,38.6
14616291,female,68,170,65,14,90,40.3
19358962,female,20,164,66,16,96,40.5
11526216,female,67,179,81,21,107,40.6
12083988,male,34,181,80,18,101,40.3
11582831,female,76,154,59,12,94,40
19989289,female,54,156,60,24,102,40.5
14558438,male,41,170,69,18,101,40.2
11666971,male,50,191,93,24,108,40.4
17728492,female,22,173,73,12,95,40.3
11077743,male,20,201,100,20,97,40.5
18421434,female,78,151,57,29,106,41.2
14102936,female,49,165,65,27,106,40.6
15433358,female,43,162,64,6,87,39.5
12984963,male,38,175,78,19,108,40.5
16346409,male,49,173,76,25,109,40.8
18829993,male,22,185,85,24,107,40.4
16111354,male,60,178,78,4,86,39.4
14070866,female,25,186,81,11,88,39.5
12950584,female,43,164,59,28,114,40.9
18028610,male,73,171,80,29,108,41.2
19704393,female,48,155,59,13,91,40.1
11737355,male,23,175,73,8,91,39.5
11466118,male,34,186,89,6,98,39.4
14804722,male,33,190,88,9,95,39.8
13497204,female,55,147,48,2,90,38
15501833,male,46,198,95,12,95,39.9
12991753,male,36,195,99,17,101,40.2
15818830,female,36,181,77,7,84,39.2
19564378,male,76,180,88,18,104,40.5
17939142,male,42,176,78,4,88,39.1
10860402,female,71,157,57,21,113,40.5
19453367,female,42,159,58,7,84,39.4
16330559,female,59,163,63,20,95,40.6
17865327,male,78,199,106,2,92,38.3
11841016,male,55,192,102,18,95,40.1
10389715,male,25,189,88,4,90,39.1
10008599,male,24,180,81,27,94,40.6
11424148,female,74,158,60,9,87,39.6
11753972,female,32,163,62,18,99,40.4
12544528,female,28,167,67,2,91,38
14735360,female,33,183,77,16,91,40.4
18375933,male,77,182,88,20,100,40.6
16956970,female,39,168,64,6,80,39.5
18299021,female,46,166,59,23,100,40.8
10250208,male,21,194,86,15,92,40.2
17555084,male,25,187,86,4,83,38.7
15936890,male,24,171,74,11,100,39.5
18014173,female,77,176,72,30,110,41
14908416,female,51,164,65,17,107,40.4
17232883,male,35,186,88,20,97,40.4
18541909,female,72,182,81,18,95,40.4
16384252,male,55,172,73,17,89,40.3
14884928,male,63,180,88,24,114,40.7
16786813,male,75,178,79,2,76,38.2
10047498,male,34,197,92,14,103,40.3
13541758,male,57,204,114,11,82,39.5
15134191,male,52,185,92,7,94,39.5
14060949,female,30,165,60,11,90,40
11701631,male,47,183,83,13,91,40.4
13303459,female,41,150,52,13,92,40.5
18592462,female,53,168,66,11,86,40
15394963,male,42,177,77,14,99,40.3
13473147,female,44,167,68,15,93,40.1
10259605,female,20,147,47,5,91,39.1
11903603,female,37,179,71,19,99,40.8
13415763,male,44,174,71,11,80,39.9
11161025,female,35,165,66,13,98,40.1
13072393,male,51,185,88,2,75,38.1
15295313,female,54,174,69,7,78,39.6
11488469,male,22,168,66,25,107,40.8
11555313,female,34,171,69,26,96,40.8
16469424,female,30,151,54,9,93,39.7
10431534,male,78,182,87,1,79,37.5
10418794,male,40,179,86,10,97,39.9
10229498,female,62,185,85,16,98,40.3
18448095,male,55,206,108,27,101,40.7
17470650,male,28,175,74,23,107,40.7
14675975,female,30,157,62,20,98,40.5
11547074,male,37,189,94,3,91,38.7
14551269,female,76,161,63,26,103,41
13680120,female,54,155,60,19,110,40.4
19715205,male,31,184,80,18,93,40.7
17892770,female,20,158,54,3,81,38.1
15788347,female,24,176,68,28,108,40.4
10976200,male,34,177,75,23,101,40.8
18199298,male,76,189,90,17,99,40.6
17119003,male,20,176,75,6,83,39.1
19716425,male,54,181,81,18,105,40.6
15687807,male,44,185,87,12,95,39.9
19087984,male,25,184,83,28,107,40.8
11930519,female,41,172,67,1,77,38.5
14700038,male,36,181,84,19,101,40.2
14304931,male,54,197,104,10,96,39.8
11693719,female,57,178,75,7,91,39.4
14594944,male,33,185,81,8,77,39.1
17536268,male,64,180,87,1,78,37.7
15540014,male,61,172,80,3,89,38.8
10145188,male,77,166,66,25,109,40.4
16002595,female,20,165,68,4,79,38.7
19135706,female,23,161,59,16,93,40.1
12957085,female,20,166,65,20,97,40.5
12150676,female,65,178,82,2,79,38.1
18256462,male,31,167,67,24,107,40.5
17430067,male,29,183,78,22,93,40.6
10485333,male,39,188,92,10,101,39.8
11706516,female,20,177,69,5,88,38.8
10048606,female,49,167,68,29,107,40.9
10512468,male,71,191,91,12,87,39.8
15976645,female,38,167,65,23,97,40.6
13137077,male,50,195,95,4,73,38.7
14089975,male,38,180,87,15,90,40.2
11527139,female,29,158,51,28,114,40.8
17385577,male,45,177,85,7,89,39.5
17816381,female,37,170,73,7,88,39.5
18494667,male,24,195,92,10,93,39.8
18940241,male,71,186,87,7,82,39.6
19164277,male,70,192,98,3,76,39
18473340,male,72,176,78,6,91,39
17157866,female,34,162,57,22,96,41
19238987,female,47,168,66,23,104,40.4
16771018,female,76,158,57,24,106,40.3
15643866,male,21,195,97,21,100,40.8
13016850,male,41,163,66,19,101,40.3
12498927,male,36,195,94,3,86,38.7
10158414,female,63,161,57,11,89,40.1
14738987,male,21,161,69,20,96,40.4
17567689,female,58,168,71,10,90,40
19567045,male,24,180,78,22,101,40.5
14102172,male,37,189,89,9,91,39.7
13171871,female,55,169,67,21,102,40.6
16819064,male,25,200,100,1,89,37.7
10578948,male,26,173,76,21,102,40.2
10695412,male,38,179,88,11,90,39.8
12116349,male,46,203,107,6,82,39.4
12005008,male,56,190,91,12,86,39.9
11578081,male,37,191,95,14,91,39.8
11209964,male,35,201,108,10,95,39.5
15994069,male,43,178,86,4,86,39
17761176,male,22,191,92,2,84,38.1
19099859,male,65,184,87,27,104,40.6
16062868,female,45,173,70,12,90,39.8
15615456,female,38,156,57,11,87,39.9
14536102,male,45,184,85,16,91,39.9
16811918,male,22,180,82,14,97,40
18404079,male,41,193,98,5,85,39.3
11336771,female,27,179,72,28,105,40.9
18503945,male,52,173,73,25,107,41
19949758,male,20,178,82,10,84,39.7
16096592,male,25,180,83,17,95,41
19976655,female,75,158,57,12,87,40
13774538,male,77,191,93,16,91,40.3
13159249,female,35,157,52,9,89,39.7
10837793,male,20,184,85,13,97,40.1
15429494,male,37,185,83,26,106,41
11027619,female,30,166,64,7,86,39.3
11310667,female,40,164,62,17,98,40.2
13315538,male,54,166,70,18,99,40.4
10517946,male,23,164,64,22,99,40.9
15413243,female,73,185,88,14,87,39.9
17688981,female,68,174,74,8,84,39.6
12598568,female,44,169,68,10,83,39.8
18390425,male,77,167,72,8,83,39.7
16405593,female,38,164,61,20,94,40.6
17172124,male,63,174,76,11,90,40
14442069,female,27,168,72,19,106,40.7
17705211,male,59,202,107,6,88,39
11400046,male,36,181,81,21,104,40.5
19900327,male,35,165,69,9,98,39.7
15642160,female,45,161,61,10,93,40
14401510,female,64,182,78,8,97,39.4
15564730,female,37,172,67,9,86,40.1
16037709,male,46,179,79,17,106,40.4
15615006,female,31,168,67,13,96,39.9
18695655,male,33,187,83,2,82,38.2
11030752,male,33,184,81,13,91,40
12655008,male,21,182,85,15,93,40.6
10559626,female,38,176,67,3,87,39
15701030,female,31,177,71,2,85,37.2
19281057,female,33,161,56,28,108,41.4
10182290,male,42,186,84,7,87,39.7
16514801,female,74,165,68,29,106,41
15810776,female,25,157,55,15,100,40.3
18372001,female,59,167,63,4,78,38.5
14723572,female,31,159,59,2,81,38.2
17075405,male,37,196,91,10,92,40
12747945,female,21,169,70,14,98,40.3
16323947,male,76,182,91,6,90,39.5
11824872,female,72,176,75,29,106,40.9
18169479,female,71,172,71,17,109,40.6
13191605,female,73,162,67,4,83,39.2
19760911,male,31,187,82,27,105,40.5
16723220,female,26,161,57,3,92,38.3
10876168,female,39,169,65,18,91,40.3
13777024,male,66,172,77,18,97,40.6
13506135,female,21,156,60,17,91,40.2
17238178,male,32,190,85,8,92,39.3
18089884,female,41,172,74,24,98,40.8
19291130,female,27,158,56,14,96,39.8
19730126,male,47,182,82,19,104,40.3
19987050,female,42,166,69,21,103,40.7
13000210,female,40,177,71,21,107,40.4
18611096,male,44,197,98,20,100,40.5
12281044,female,57,157,54,6,92,39.2
15239512,male,20,173,74,25,100,40.6
13235496,female,33,173,66,19,99,40.4
11601439,male,57,191,95,23,98,40.5
13345188,male,70,197,103,21,106,40.5
18854408,female,24,163,59,11,92,39.9
12510878,female,57,175,70,18,94,40.3
10109177,female,63,160,61,10,89,40.1
13651231,female,20,177,70,12,97,39.8
10932302,female,38,153,53,6,87,39.5
10812976,female,20,158,56,21,105,40.1
13639778,female,24,169,59,25,111,40.7
10786710,male,71,181,84,15,99,39.9
16183915,male,69,197,98,18,93,40.7
17410010,male,77,176,82,23,99,40.6
16662290,male,28,178,77,22,99,40.4
11273741,male,48,185,82,8,85,39.3
11356595,female,38,169,66,5,96,39.2
11306090,male,42,186,84,18,91,40.1
15344392,female,67,169,71,24,107,40.6
12300944,female,56,183,80,21,97,40.4
17946119,male,27,177,82,11,79,39.9
14402384,female,26,160,56,12,97,40.3
10872942,female,72,145,49,25,109,40.6
12107751,female,31,173,70,6,84,39.2
19715782,female,74,171,69,3,90,38.6
18136071,male,29,159,67,16,97,40
15755174,female,32,172,65,7,83,39.6
18193088,male,30,183,83,30,97,41.3
10327365,male,79,179,85,8,89,39.6
14450070,male,25,176,73,1,83,37.3
14156535,male,23,193,93,6,84,38.9
12857174,male,63,171,75,22,107,40.6
11539740,male,39,190,91,19,112,40.4
18707226,female,25,155,56,16,95,40.9
17120164,female,27,150,56,22,92,40.5
11522341,male,51,192,90,10,89,39.9
17316651,male,54,184,84,13,89,40.2
17916473,female,35,158,49,29,110,40.8
13087084,female,23,153,51,26,109,40.6
10319374,male,24,194,94,17,106,40.3
13313498,female,43,172,67,4,85,39.2
19358330,male,37,180,85,22,96,40.8
16312452,male,40,203,104,18,108,40.5
10528059,female,34,165,61,3,89,38.1
12215052,female,22,164,58,27,107,40.8
12664816,male,20,182,83,22,97,40.5
18208440,female,28,176,68,22,95,40.5
11074364,female,25,157,54,5,85,39.1
19858976,female,38,160,61,8,86,39.6
13230812,male,50,201,102,21,104,40.3
15179818,female,50,159,56,26,110,40.9
15002449,female,68,172,72,10,89,40.2
14123564,female,51,178,74,23,95,40.6
18571705,female,74,163,64,5,82,38.8
18256312,female,47,170,68,26,99,40.8
16751758,female,25,166,59,14,88,40.2
15638062,female,43,164,68,30,108,41
14398784,male,51,181,84,3,75,38.5
19713477,female,64,147,51,22,108,40.4
13156863,female,52,141,47,15,101,40.2
16349091,female,40,159,58,18,106,40.1
15688404,male,31,186,89,10,97,39.8
10022370,male,38,197,94,3,83,38.5
10596330,female,25,172,71,15,103,40.1
15205210,female,44,159,64,12,97,39.8
19544033,male,34,196,102,22,99,41.1
11135576,male,37,178,81,4,81,38.8
13574028,male,35,169,75,5,90,38.7
12056612,female,61,157,62,5,83,38.8
11692397,female,23,148,53,8,96,39.6
18468308,female,27,168,66,16,91,40.5
12635146,male,30,188,90,4,89,39
17953830,female,24,167,71,8,94,39.7
12219407,female,59,157,51,11,94,39.8
13434310,female,35,151,51,12,93,39.9
16306198,male,61,194,91,26,102,41.3
10204513,female,50,173,65,16,98,40.4
16973168,female,33,150,56,26,102,40.8
13334838,female,34,162,58,20,108,40.6
10391137,male,27,190,85,5,86,39.3
11272855,male,21,190,88,17,100,40.2
16329462,male,59,192,97,28,112,41.3
19903249,male,55,187,89,18,94,40.1
12894913,female,46,178,76,24,104,40.6
18815385,male,44,202,101,2,79,38.2
17771446,male,27,188,95,4,87,38.7
11500782,male,70,177,77,29,100,40.7
11444600,female,33,158,58,12,95,40.3
10244375,male,22,192,91,26,113,40.7
19644355,male,24,175,75,17,94,40.4
16429150,male,52,176,77,26,112,40.8
11542102,female,44,152,58,2,76,38.3
16425653,female,31,150,56,28,105,40.9
13259987,male,32,182,84,2,84,38
15366901,male,26,178,74,7,79,39.5
11894947,female,28,174,68,3,83,38.7
17847322,female,47,172,66,9,92,39.6
19601683,female,28,176,78,5,86,39
13147502,female,44,156,62,15,93,39.8
10082589,male,57,177,79,29,117,40.7
10422958,male,58,183,89,27,108,40.8
12886039,female,41,148,49,17,95,40.5
13905940,female,20,171,72,25,107,40.7
10198306,male,62,196,97,29,108,40.6
13083167,male,28,193,84,7,87,39.7
11794564,male,54,195,92,11,84,40.3
11808320,male,23,182,89,8,79,39.3
11048061,male,26,191,93,12,93,40
10968865,female,24,170,66,9,89,39.8
19634682,female,22,173,72,28,107,40.5
15137480,male,40,196,98,15,93,40.3
16823585,male,72,190,98,13,103,40.1
15857770,male,79,176,83,2,89,38.3
13433819,female,30,170,62,18,96,40.5
11048913,female,25,172,67,23,103,40.6
19660592,female,28,171,68,18,99,40.3
17294108,female,76,172,68,12,96,40.2
11592559,female,55,159,59,26,108,40.9
16789507,female,43,156,65,27,102,40.6
16021418,male,56,194,97,8,91,39.9
11502992,female,26,150,56,25,106,40.4
11160923,female,29,173,68,22,105,40.8
16736418,female,32,180,76,18,106,40.4
16756755,male,51,198,92,19,102,40.5
16265981,female,39,167,61,22,95,40.7
14447222,male,36,201,105,1,75,37.4
16199741,female,24,168,65,30,107,40.5
15748028,female,29,162,57,2,91,38.3
11219147,female,31,162,57,8,86,39.6
15103291,female,66,147,50,2,76,38
15623286,female,46,166,65,24,107,40.8
15194748,male,32,193,86,29,112,40.8
13523445,male,20,193,87,29,109,40.9
19708915,male,53,188,88,16,96,40.5
10530887,female,28,154,55,12,95,40.2
14906962,female,74,158,59,8,86,39.5
16352081,male,56,170,78,15,99,40.1
10069305,female,44,159,59,10,90,39.7
19339064,female,22,175,69,15,97,40.3
18495393,female,51,164,60,24,101,40.4
16531883,female,78,167,67,27,108,40.6
12091909,male,40,177,84,7,90,39.8
14106644,male,51,191,94,28,109,41
19414091,female,29,179,73,21,108,40.6
13611223,male,59,194,95,30,109,40.6
18499074,female,22,160,59,17,88,40.6
17450232,male,45,192,93,18,109,40.5
16719185,female,28,161,60,29,110,41.2
18489846,male,47,166,67,9,93,39.8
18108211,female,24,156,58,16,105,40.4
17712824,male,48,177,77,21,101,40.3
16143118,male,34,180,77,4,94,39
19498959,male,74,206,117,5,92,39.2
13270128,female,22,147,45,29,107,40.6
11912839,female,24,187,76,25,98,40.9
10708946,female,68,179,79,30,105,40.8
13341673,male,78,190,93,27,115,41.1
14424004,female,22,157,55,20,97,40.5
15305860,female,30,163,60,30,112,41.2
10411336,female,24,145,48,18,91,40.5
13084871,female,71,181,78,1,76,37.8
10783759,female,21,181,74,18,104,40.5
14100872,female,50,151,51,6,87,39.3
12228055,male,26,199,93,22,104,40.6
12943721,female,69,152,55,18,99,40.5
18357150,male,32,184,82,8,85,39.4
12130884,female,40,171,70,24,107,40.7
19852989,male,25,197,97,14,92,40.4
11001220,female,25,162,59,3,90,38.6
18430900,male,38,165,68,20,98,40.2
16730124,male,70,203,107,3,83,38.6
15598877,male,25,179,79,12,78,40.1
11419788,female,20,163,56,25,107,40.6
19593226,male,26,184,83,10,84,39.7
16044930,male,68,189,92,20,101,40.5
18699424,female,30,126,39,25,104,40.7
11570973,female,63,177,72,20,97,40.3
12537656,male,48,190,90,1,80,38
13184083,male,41,207,110,29,113,41.1
17867069,male,26,178,84,11,91,40.2
15372564,male,76,197,102,20,98,40.5
13872524,female,28,172,72,4,82,39.5
16384794,male,70,186,92,18,100,40.5
12116666,female,52,174,68,30,113,41
15394714,female,36,182,83,27,105,40.8
15786203,female,71,159,60,11,96,39.9
17292135,female,26,148,52,2,86,38
12338829,female,37,148,51,3,90,38.9
13058780,male,30,183,89,29,109,41
10914555,female,48,157,52,12,85,40
16736429,male,64,188,97,13,88,39.6
11610830,male,24,179,74,12,93,40.3
15504408,female,70,174,72,16,85,40.6
18388811,female,50,177,68,26,109,41.1
15744468,female,74,177,77,3,81,38.4
13835999,female,68,165,68,19,91,40.4
15730455,female,58,171,73,15,97,40
15367321,male,27,188,87,14,100,40.2
19178381,male,20,191,92,27,104,40.9
19082448,female,27,159,61,16,105,40.5
14540325,female,35,169,67,13,96,40.1
19131256,male,65,183,87,13,90,40.1
12601969,female,57,176,73,28,105,40.6
17843570,female,41,160,58,21,103,40.7
19354247,male,62,181,83,13,94,40.1
12359513,male,28,188,87,4,91,39
16152170,male,68,199,104,22,108,40.5
11769882,female,43,164,67,15,95,40.1
10327988,male,38,195,95,9,99,39.8
16802167,male,37,172,74,9,94,39.3
17577805,female,43,156,58,6,87,39.1
11527659,male,66,206,110,14,95,39.7
11929295,female,66,167,66,10,90,39.7
16915821,female,54,148,56,3,82,38.5
11452958,male,32,177,79,23,101,40.8
12903365,female,21,148,52,15,92,40
14839734,female,21,178,74,12,101,39.7
11033322,female,59,169,69,3,90,39
14533442,male,40,176,73,2,86,38
17883168,male,77,175,79,28,104,41
19145400,male,29,177,79,2,82,37.7
18498238,male,50,177,79,21,96,40.5
10630310,male,59,186,87,1,78,37.7
14847074,male,61,194,99,14,90,40.2
17632150,male,31,202,102,8,79,39.6
16131760,male,50,175,82,15,103,40.6
11830359,female,62,167,65,11,97,39.9
18868750,female,52,165,65,19,105,40.4
16351781,female,36,168,69,26,104,41.1
11137896,male,62,185,92,11,87,39.8
17903350,male,35,195,93,23,105,40.8
19948455,male,24,173,75,28,106,40.7
13564712,female,24,167,62,4,90,38.9
16402633,female,21,164,62,22,98,40.6
19821971,male,22,192,92,14,93,40.5
13635471,male,75,181,82,27,111,41.1
12503559,male,34,175,76,15,92,40.3
19809825,male,53,172,69,16,97,40.3
16640058,female,29,164,62,27,107,40.9
14253043,male,53,185,88,3,84,38.4
16127373,male,69,168,68,5,80,39.2
14156246,male,27,184,87,3,81,38.6
10221203,female,35,164,61,16,90,40.1
12894611,female,28,176,68,2,86,38.1
16341594,male,57,199,105,15,90,40.1
16961922,female,36,161,58,17,90,40.2
13738449,male,20,186,84,22,93,40.5
15852192,female,29,164,60,9,92,40.3
18704946,female,31,156,57,26,104,40.6
19655896,female,40,168,68,8,85,39.2
19137721,female,78,165,64,24,97,40.7
13906871,female,41,169,62,9,85,40
18550536,male,56,178,81,13,101,39.7
18490494,female,60,153,57,16,99,40.4
10641963,female,25,151,53,21,92,40.6
18628463,male,26,194,91,7,87,39.5
15038050,female,26,177,68,10,88,40
12343245,female,34,166,68,14,84,39.9
13573959,male,37,176,79,29,105,40.6
15353081,female,21,160,56,28,100,40.8
16551232,male,63,183,80,28,111,41.2
10650922,female,58,174,69,28,117,40.8
12969259,female,67,155,53,11,88,39.9
15068217,female,30,183,81,10,90,39.5
13400177,male,34,182,87,14,101,39.9
19189671,male,71,193,98,17,94,40.3
10302267,female,26,162,55,21,103,40.6
14799396,male,59,196,93,25,98,40.7
16047818,female,20,161,63,28,114,40.8
17689142,female,25,171,63,18,94,40.1
13715750,male,71,193,100,29,104,41.5
11821235,male,75,176,77,20,95,40.4
11828885,male,53,196,100,26,114,40.7
17941024,female,26,164,58,18,98,40.4
19038875,male,33,188,91,29,113,40.8
16369713,male,21,190,93,6,80,39.3
16707201,female,52,161,62,2,81,37.7
16307901,male,45,207,114,16,105,40.3
14221880,male,51,174,80,18,82,40.4
12733084,male,32,189,88,4,75,38.8
15152766,male,50,183,82,27,110,40.8
16946720,male,65,162,66,19,105,40.4
13143339,female,23,183,75,9,85,39.9
15850785,female,36,168,63,16,99,39.9
14211921,male,43,197,96,4,90,38.9
16521878,female,33,153,51,14,102,40.2
12981069,female,30,146,52,13,95,39.9
12029954,male,20,191,97,21,92,40.4
15313091,male,42,197,100,14,95,40.3
14852791,male,22,189,88,14,96,39.9
12353048,female,26,151,51,7,83,39.6
17163975,male,25,177,75,10,96,39.7
13612208,male,76,190,89,22,97,40.4
19133814,female,70,164,62,23,94,40.9
14557362,female,25,180,72,23,100,40.9
18082650,female,50,176,70,17,103,40.7
11815801,female,50,173,73,8,85,39.9
17910631,male,39,174,78,13,102,40.2
10470649,female,28,157,57,25,110,41
15046923,female,43,159,65,27,106,41.1
11410828,male,72,186,94,9,88,39.9
17599089,female,22,163,60,12,86,39.5
10429108,female,66,173,75,25,98,40.5
11005219,female,28,166,63,22,114,40
11351244,male,37,196,102,26,104,40.4
15173621,male,20,179,85,5,80,39.3
14376882,female,69,168,67,26,104,40.9
16555628,female,42,167,62,11,77,39.7
13277609,male,22,181,85,28,112,40.4
12434756,female,42,160,56,22,100,40.6
12195790,female,29,163,62,13,96,39.7
15874723,male,51,185,85,24,102,40.4
12196897,male,24,196,94,22,99,40.6
18708175,male,39,185,86,27,107,40.6
17322643,female,28,168,70,17,96,40.4
17654776,female,36,181,80,18,98,40.3
19114290,male,70,182,83,17,96,40.2
10838690,male,33,186,84,14,94,40.1
10758422,male,48,173,75,9,93,39.6
19958832,female,26,166,61,26,99,40.8
17928104,female,78,182,79,7,84,39.4
14133087,male,77,178,80,11,90,40.1
19649047,female,31,197,87,19,96,40.2
19373741,male,32,190,82,23,98,40.5
10242244,male,60,181,87,28,106,41
16222538,female,77,162,58,4,91,39
16260005,male,38,193,91,21,102,40.6
18145797,male,45,180,80,7,77,39.6
12671742,female,34,176,73,21,103,40.2
16246858,female,37,152,52,7,89,39.2
16004418,male,55,200,100,23,109,40.6
10891483,female,75,171,72,17,92,40.6
12439651,male,22,184,87,27,103,40.8
10955840,female,60,177,81,8,85,39.7
17685425,male,22,189,89,13,91,40.2
17559247,male,35,193,90,23,97,40.7
18989685,male,47,185,91,9,88,39.4
15182901,male,30,182,82,11,85,39.6
12787102,female,72,170,73,16,104,40.5
12459992,male,58,199,105,8,95,39.7
15500840,male,20,206,95,17,86,40.5
18358993,male,69,180,86,12,97,40.3
13201153,male,29,181,83,20,109,40.7
13746796,female,29,152,55,14,105,39.9
16545808,female,25,160,55,21,93,40.5
13777887,male,22,188,93,26,112,40.8
13619806,male,34,172,76,4,89,38.7
15263761,female,34,147,52,27,113,40.7
11071657,male,77,190,94,18,98,40.5
15884105,male,32,185,81,19,102,40.4
18634285,female,37,163,60,17,91,40.7
12622838,male,32,186,83,8,92,39.1
12334746,male,42,204,105,13,91,40.2
18207865,female,71,166,63,25,100,40.7
19514398,male,26,197,101,7,87,39.3
17394277,female,47,176,67,4,87,38.6
11967201,male,21,169,74,22,105,40.4
16501898,male,74,178,87,4,74,38.9
11981903,male,39,171,76,26,106,40.4
14177765,male,35,187,94,18,105,40.5
10129283,female,63,161,61,11,91,40.4
19506708,male,51,189,88,16,101,40
17519385,female,49,177,70,26,110,40.7
13042558,male,71,180,89,6,96,39.2
19051790,male,20,172,73,6,84,39.4
15537129,male,27,201,104,10,90,39.6
16707075,male,56,186,96,6,86,39.6
18837518,male,36,195,94,11,89,39.5
18581496,female,27,170,66,24,103,40.8
12679405,male,28,187,88,4,77,38.5
18361198,female,49,169,62,27,101,40.6
12884027,male,45,184,91,17,95,40.4
10256991,male,26,189,90,10,87,39.6
15182775,male,24,169,77,18,105,39.9
16358201,female,29,160,55,5,85,39.3
19873068,male,52,182,86,28,104,40.3
15072997,male,47,177,81,6,89,39.6
13087308,female,63,155,60,30,109,40.8
14215830,female,44,160,61,1,79,37.8
13708815,female,43,157,60,28,110,40.9
13119681,female,63,179,73,20,95,40.3
17646217,male,59,193,91,2,80,38.3
18555348,male,73,194,100,17,96,40.2
10618260,male,31,176,72,4,86,39.1
12044547,female,76,144,47,4,88,38.9
15204596,male,42,185,85,24,112,40.6
11270418,female,23,169,67,13,86,39.8
13583410,male,38,194,101,18,95,40.4
19866323,female,46,161,60,22,96,40.5
15007113,female,20,159,55,11,95,40.1
18752620,female,30,159,56,13,98,40
18053386,male,79,170,76,24,108,40.6
16075398,female,36,180,72,15,105,40.1
16601846,male,35,180,84,23,106,40.6
13447011,female,45,164,64,17,92,40.3
18400602,female,69,160,61,2,81,38.4
15212726,female,63,170,70,20,97,40.6
11877426,female,65,156,58,8,87,39.3
10465340,female,66,179,72,23,115,40.3
14938136,male,23,189,87,16,99,40.4
14307644,female,37,171,66,10,88,39.9
14494930,male,32,209,110,15,94,40.2
11935759,female,50,153,52,10,90,39.7
